provincia_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_ag,num_casos_prueba_elisa,num_casos_prueba_desconocida
SO,2020-09-10,18,18,0,0,0,0
SS,2020-09-10,134,126,0,8,0,0
T,2020-09-10,97,97,0,0,0,0
TE,2020-09-10,46,46,0,0,0,0
TF,2020-09-10,46,46,0,0,0,0
TO,2020-09-10,406,405,0,0,1,0
V,2020-09-10,304,73,0,0,0,231
VA,2020-09-10,234,234,0,0,0,0
VI,2020-09-10,38,35,0,3,0,0
Z,2020-09-10,255,255,0,0,0,0
ZA,2020-09-10,65,65,0,0,0,0
A,2020-09-11,235,66,0,0,0,169
AB,2020-09-11,74,74,0,0,0,0
AL,2020-09-11,83,83,0,0,0,0
AV,2020-09-11,43,43,0,0,0,0
B,2020-09-11,548,546,0,1,1,0
BA,2020-09-11,116,116,0,0,0,0
BI,2020-09-11,170,160,0,10,0,0
BU,2020-09-11,131,131,0,0,0,0
C,2020-09-11,75,75,0,0,0,0
CA,2020-09-11,208,208,0,0,0,0
CC,2020-09-11,95,94,0,0,0,1
CE,2020-09-11,19,19,0,0,0,0
CO,2020-09-11,178,178,0,0,0,0
CR,2020-09-11,198,198,0,0,0,0
CS,2020-09-11,53,10,0,0,0,43
CU,2020-09-11,37,37,0,0,0,0
GC,2020-09-11,129,129,0,0,0,0
GI,2020-09-11,92,92,0,0,0,0
GR,2020-09-11,173,173,0,0,0,0
GU,2020-09-11,148,148,0,0,0,0
H,2020-09-11,21,21,0,0,0,0
HU,2020-09-11,80,80,0,0,0,0
J,2020-09-11,108,108,0,0,0,0
L,2020-09-11,33,31,0,2,0,0
LE,2020-09-11,124,124,0,0,0,0
LO,2020-09-11,103,103,0,0,0,0
LU,2020-09-11,47,47,0,0,0,0
M,2020-09-11,5197,5197,0,0,0,0
MA,2020-09-11,291,291,0,0,0,0
ML,2020-09-11,26,26,0,0,0,0
MU,2020-09-11,462,462,0,0,0,0
NA,2020-09-11,312,312,0,0,0,0
NC,2020-09-11,51,51,0,0,0,0
O,2020-09-11,74,74,0,0,0,0
OR,2020-09-11,26,26,0,0,0,0
P,2020-09-11,65,65,0,0,0,0
PM,2020-09-11,154,154,0,0,0,0
PO,2020-09-11,60,60,0,0,0,0
S,2020-09-11,79,79,0,0,0,0
SA,2020-09-11,140,140,0,0,0,0
SE,2020-09-11,307,306,0,1,0,0
SG,2020-09-11,81,81,0,0,0,0
SO,2020-09-11,21,21,0,0,0,0
SS,2020-09-11,102,96,0,6,0,0
T,2020-09-11,76,76,0,0,0,0
TE,2020-09-11,47,47,0,0,0,0
TF,2020-09-11,66,66,0,0,0,0
TO,2020-09-11,291,290,0,1,0,0
V,2020-09-11,281,56,0,0,0,225
VA,2020-09-11,226,226,0,0,0,0
VI,2020-09-11,42,38,0,4,0,0
Z,2020-09-11,315,315,0,0,0,0
ZA,2020-09-11,43,43,0,0,0,0
A,2020-09-12,169,39,0,0,0,130
AB,2020-09-12,50,50,0,0,0,0
AL,2020-09-12,70,70,0,0,0,0
AV,2020-09-12,55,55,0,0,0,0
B,2020-09-12,530,530,0,0,0,0
BA,2020-09-12,125,125,0,0,0,0
BI,2020-09-12,242,224,0,18,0,0
BU,2020-09-12,108,108,0,0,0,0
C,2020-09-12,85,85,0,0,0,0
CA,2020-09-12,140,140,0,0,0,0
CC,2020-09-12,57,57,0,0,0,0
CE,2020-09-12,7,7,0,0,0,0
CO,2020-09-12,132,132,0,0,0,0
CR,2020-09-12,172,172,0,0,0,0
CS,2020-09-12,36,9,0,0,0,27
CU,2020-09-12,60,60,0,0,0,0
GC,2020-09-12,167,167,0,0,0,0
GI,2020-09-12,160,160,0,0,0,0
GR,2020-09-12,88,88,0,0,0,0
GU,2020-09-12,118,118,0,0,0,0
H,2020-09-12,40,40,0,0,0,0
HU,2020-09-12,35,35,0,0,0,0
J,2020-09-12,71,71,0,0,0,0
L,2020-09-12,47,46,0,1,0,0
LE,2020-09-12,95,95,0,0,0,0
LO,2020-09-12,142,142,0,0,0,0
LU,2020-09-12,39,39,0,0,0,0
M,2020-09-12,3340,3339,0,0,0,1
MA,2020-09-12,200,200,0,0,0,0
ML,2020-09-12,28,28,0,0,0,0
MU,2020-09-12,444,441,0,0,1,2
NA,2020-09-12,281,281,0,0,0,0
NC,2020-09-12,49,49,0,0,0,0
O,2020-09-12,65,65,0,0,0,0
OR,2020-09-12,24,24,0,0,0,0
P,2020-09-12,41,41,0,0,0,0
PM,2020-09-12,108,108,0,0,0,0
PO,2020-09-12,54,54,0,0,0,0
S,2020-09-12,89,89,0,0,0,0
SA,2020-09-12,66,66,0,0,0,0
SE,2020-09-12,228,228,0,0,0,0
SG,2020-09-12,34,34,0,0,0,0
SO,2020-09-12,18,18,0,0,0,0
SS,2020-09-12,167,161,0,6,0,0
T,2020-09-12,60,60,0,0,0,0
TE,2020-09-12,46,46,0,0,0,0
TF,2020-09-12,57,57,0,0,0,0
TO,2020-09-12,308,308,0,0,0,0
V,2020-09-12,242,60,0,0,0,182
VA,2020-09-12,191,191,0,0,0,0
VI,2020-09-12,54,48,0,6,0,0
Z,2020-09-12,297,297,0,0,0,0
ZA,2020-09-12,32,32,0,0,0,0
A,2020-09-13,154,48,0,0,0,106
AB,2020-09-13,56,56,0,0,0,0
AL,2020-09-13,101,101,0,0,0,0
AV,2020-09-13,31,31,0,0,0,0
B,2020-09-13,448,442,0,1,5,0
BA,2020-09-13,130,130,0,0,0,0
BI,2020-09-13,247,222,0,25,0,0
BU,2020-09-13,72,72,0,0,0,0
C,2020-09-13,107,107,0,0,0,0
CA,2020-09-13,124,124,0,0,0,0
CC,2020-09-13,47,47,0,0,0,0
CE,2020-09-13,5,5,0,0,0,0
CO,2020-09-13,60,60,0,0,0,0
CR,2020-09-13,132,132,0,0,0,0
CS,2020-09-13,40,9,0,0,0,31
CU,2020-09-13,42,42,0,0,0,0
GC,2020-09-13,111,111,0,0,0,0
GI,2020-09-13,72,72,0,0,0,0
GR,2020-09-13,70,70,0,0,0,0
GU,2020-09-13,88,88,0,0,0,0
H,2020-09-13,23,23,0,0,0,0
HU,2020-09-13,27,27,0,0,0,0
J,2020-09-13,77,77,0,0,0,0
L,2020-09-13,54,52,0,2,0,0
LE,2020-09-13,60,60,0,0,0,0
LO,2020-09-13,111,111,0,0,0,0
LU,2020-09-13,18,18,0,0,0,0
M,2020-09-13,2631,2631,0,0,0,0
MA,2020-09-13,169,169,0,0,0,0
ML,2020-09-13,17,17,0,0,0,0
MU,2020-09-13,379,378,0,1,0,0
NA,2020-09-13,320,320,0,0,0,0
NC,2020-09-13,39,39,0,0,0,0
O,2020-09-13,74,74,0,0,0,0
OR,2020-09-13,37,37,0,0,0,0
P,2020-09-13,77,77,0,0,0,0
PM,2020-09-13,129,129,0,0,0,0
PO,2020-09-13,75,75,0,0,0,0
S,2020-09-13,112,112,0,0,0,0
SA,2020-09-13,122,122,0,0,0,0
SE,2020-09-13,204,203,0,1,0,0
SG,2020-09-13,31,31,0,0,0,0
SO,2020-09-13,23,23,0,0,0,0
SS,2020-09-13,182,171,0,11,0,0
T,2020-09-13,49,49,0,0,0,0
TE,2020-09-13,41,41,0,0,0,0
TF,2020-09-13,50,50,0,0,0,0
TO,2020-09-13,244,244,0,0,0,0
V,2020-09-13,196,41,0,0,0,155
VA,2020-09-13,126,126,0,0,0,0
VI,2020-09-13,117,109,0,8,0,0
Z,2020-09-13,282,282,0,0,0,0
ZA,2020-09-13,40,40,0,0,0,0
A,2020-09-14,253,76,0,0,0,177
AB,2020-09-14,59,59,0,0,0,0
AL,2020-09-14,47,47,0,0,0,0
AV,2020-09-14,25,25,0,0,0,0
B,2020-09-14,872,867,0,4,1,0
BA,2020-09-14,164,163,0,1,0,0
BI,2020-09-14,273,251,0,22,0,0
BU,2020-09-14,87,87,0,0,0,0
C,2020-09-14,96,96,0,0,0,0
CA,2020-09-14,94,94,0,0,0,0
CC,2020-09-14,78,78,0,0,0,0
CE,2020-09-14,12,12,0,0,0,0
CO,2020-09-14,120,120,0,0,0,0
CR,2020-09-14,146,146,0,0,0,0
CS,2020-09-14,50,7,0,0,0,43
CU,2020-09-14,51,51,0,0,0,0
GC,2020-09-14,100,99,0,1,0,0
GI,2020-09-14,156,155,0,1,0,0
GR,2020-09-14,114,114,0,0,0,0
GU,2020-09-14,137,137,0,0,0,0
H,2020-09-14,23,23,0,0,0,0
HU,2020-09-14,34,34,0,0,0,0
J,2020-09-14,74,74,0,0,0,0
L,2020-09-14,58,57,0,1,0,0
LE,2020-09-14,100,100,0,0,0,0
LO,2020-09-14,112,111,0,0,0,1
LU,2020-09-14,21,21,0,0,0,0
M,2020-09-14,3706,3702,0,4,0,0
MA,2020-09-14,221,221,0,0,0,0
ML,2020-09-14,21,21,0,0,0,0
MU,2020-09-14,563,563,0,0,0,0
NA,2020-09-14,356,356,0,0,0,0
NC,2020-09-14,52,52,0,0,0,0
O,2020-09-14,91,91,0,0,0,0
OR,2020-09-14,23,23,0,0,0,0
P,2020-09-14,61,61,0,0,0,0
PM,2020-09-14,183,182,1,0,0,0
PO,2020-09-14,71,71,0,0,0,0
S,2020-09-14,77,77,0,0,0,0
SA,2020-09-14,66,66,0,0,0,0
SE,2020-09-14,318,317,0,1,0,0
SG,2020-09-14,32,32,0,0,0,0
SO,2020-09-14,27,27,0,0,0,0
SS,2020-09-14,206,195,0,11,0,0
T,2020-09-14,92,92,0,0,0,0
TE,2020-09-14,51,51,0,0,0,0
TF,2020-09-14,63,63,0,0,0,0
TO,2020-09-14,354,354,0,0,0,0
V,2020-09-14,239,63,0,0,0,176
VA,2020-09-14,202,201,0,0,1,0
VI,2020-09-14,96,87,0,9,0,0
Z,2020-09-14,271,271,0,0,0,0
ZA,2020-09-14,34,34,0,0,0,0
A,2020-09-15,181,54,0,0,0,127
AB,2020-09-15,79,79,0,0,0,0
AL,2020-09-15,95,95,0,0,0,0
AV,2020-09-15,37,37,0,0,0,0
B,2020-09-15,999,991,0,3,5,0
BA,2020-09-15,109,109,0,0,0,0
BI,2020-09-15,277,256,0,21,0,0
BU,2020-09-15,119,119,0,0,0,0
C,2020-09-15,81,81,0,0,0,0
CA,2020-09-15,118,118,0,0,0,0
CC,2020-09-15,106,106,0,0,0,0
CE,2020-09-15,10,10,0,0,0,0
CO,2020-09-15,142,142,0,0,0,0
CR,2020-09-15,198,198,0,0,0,0
CS,2020-09-15,48,6,0,0,0,42
CU,2020-09-15,46,45,0,0,1,0
GC,2020-09-15,101,101,0,0,0,0
GI,2020-09-15,149,146,0,0,2,1
GR,2020-09-15,78,78,0,0,0,0
GU,2020-09-15,130,129,0,0,1,0
H,2020-09-15,34,34,0,0,0,0
HU,2020-09-15,48,48,0,0,0,0
J,2020-09-15,95,95,0,0,0,0
L,2020-09-15,66,63,0,3,0,0
LE,2020-09-15,101,101,0,0,0,0
LO,2020-09-15,131,131,0,0,0,0
LU,2020-09-15,31,31,0,0,0,0
M,2020-09-15,5024,5022,0,2,0,0
MA,2020-09-15,192,192,0,0,0,0
ML,2020-09-15,11,11,0,0,0,0
MU,2020-09-15,518,518,0,0,0,0
NA,2020-09-15,323,323,0,0,0,0
NC,2020-09-15,53,52,0,0,1,0
O,2020-09-15,91,91,0,0,0,0
OR,2020-09-15,42,42,0,0,0,0
P,2020-09-15,58,58,0,0,0,0
PM,2020-09-15,216,216,0,0,0,0
PO,2020-09-15,65,65,0,0,0,0
S,2020-09-15,104,104,0,0,0,0
SA,2020-09-15,95,95,0,0,0,0
SE,2020-09-15,270,269,0,1,0,0
SG,2020-09-15,44,44,0,0,0,0
SO,2020-09-15,23,23,0,0,0,0
SS,2020-09-15,239,227,0,12,0,0
T,2020-09-15,103,103,0,0,0,0
TE,2020-09-15,52,52,0,0,0,0
TF,2020-09-15,82,81,0,1,0,0
TO,2020-09-15,356,355,0,1,0,0
V,2020-09-15,257,77,0,0,0,180
VA,2020-09-15,280,280,0,0,0,0
VI,2020-09-15,98,92,0,6,0,0
Z,2020-09-15,254,253,0,1,0,0
ZA,2020-09-15,59,59,0,0,0,0
A,2020-09-16,194,59,0,0,0,135
AB,2020-09-16,98,98,0,0,0,0
AL,2020-09-16,132,132,0,0,0,0
AV,2020-09-16,46,46,0,0,0,0
B,2020-09-16,1027,1020,0,5,2,0
BA,2020-09-16,160,160,0,0,0,0
BI,2020-09-16,268,243,0,25,0,0
BU,2020-09-16,117,117,0,0,0,0
C,2020-09-16,114,114,0,0,0,0
CA,2020-09-16,175,175,0,0,0,0
CC,2020-09-16,123,123,0,0,0,0
CE,2020-09-16,7,7,0,0,0,0
CO,2020-09-16,142,142,0,0,0,0
CR,2020-09-16,192,192,0,0,0,0
CS,2020-09-16,63,16,0,0,0,47
CU,2020-09-16,62,62,0,0,0,0
GC,2020-09-16,92,92,0,0,0,0
GI,2020-09-16,145,145,0,0,0,0
GR,2020-09-16,127,127,0,0,0,0
GU,2020-09-16,127,127,0,0,0,0
H,2020-09-16,29,29,0,0,0,0
HU,2020-09-16,33,33,0,0,0,0
J,2020-09-16,87,86,0,1,0,0
L,2020-09-16,70,69,0,0,1,0
LE,2020-09-16,114,113,0,0,1,0
LO,2020-09-16,137,137,0,0,0,0
LU,2020-09-16,21,21,0,0,0,0
M,2020-09-16,4384,4377,0,7,0,0
MA,2020-09-16,203,203,0,0,0,0
ML,2020-09-16,9,9,0,0,0,0
MU,2020-09-16,466,465,0,0,1,0
NA,2020-09-16,326,326,0,0,0,0
NC,2020-09-16,52,51,0,1,0,0
O,2020-09-16,77,77,0,0,0,0
OR,2020-09-16,30,30,0,0,0,0
P,2020-09-16,50,50,0,0,0,0
PM,2020-09-16,200,200,0,0,0,0
PO,2020-09-16,92,92,0,0,0,0
S,2020-09-16,93,93,0,0,0,0
SA,2020-09-16,81,81,0,0,0,0
SE,2020-09-16,450,448,0,2,0,0
SG,2020-09-16,52,52,0,0,0,0
SO,2020-09-16,20,20,0,0,0,0
SS,2020-09-16,173,155,0,18,0,0
T,2020-09-16,106,106,0,0,0,0
TE,2020-09-16,66,66,0,0,0,0
TF,2020-09-16,60,60,0,0,0,0
TO,2020-09-16,361,361,0,0,0,0
V,2020-09-16,274,63,0,0,0,211
VA,2020-09-16,221,219,0,1,1,0
VI,2020-09-16,81,71,0,10,0,0
Z,2020-09-16,251,251,0,0,0,0
ZA,2020-09-16,49,49,0,0,0,0
A,2020-09-17,194,42,0,0,0,152
AB,2020-09-17,60,60,0,0,0,0
AL,2020-09-17,124,124,0,0,0,0
AV,2020-09-17,16,16,0,0,0,0
B,2020-09-17,941,933,0,5,2,1
BA,2020-09-17,139,139,0,0,0,0
BI,2020-09-17,192,175,0,17,0,0
BU,2020-09-17,104,104,0,0,0,0
C,2020-09-17,94,94,0,0,0,0
CA,2020-09-17,175,175,0,0,0,0
CC,2020-09-17,121,121,0,0,0,0
CE,2020-09-17,10,10,0,0,0,0
CO,2020-09-17,127,127,0,0,0,0
CR,2020-09-17,220,219,0,1,0,0
CS,2020-09-17,48,15,0,0,0,33
CU,2020-09-17,42,42,0,0,0,0
GC,2020-09-17,98,98,0,0,0,0
GI,2020-09-17,78,77,0,0,1,0
GR,2020-09-17,132,132,0,0,0,0
GU,2020-09-17,154,153,0,1,0,0
H,2020-09-17,21,21,0,0,0,0
HU,2020-09-17,48,48,0,0,0,0
J,2020-09-17,112,112,0,0,0,0
L,2020-09-17,50,49,0,0,1,0
LE,2020-09-17,75,75,0,0,0,0
LO,2020-09-17,113,113,0,0,0,0
LU,2020-09-17,30,30,0,0,0,0
M,2020-09-17,4355,4349,0,6,0,0
MA,2020-09-17,246,246,0,0,0,0
ML,2020-09-17,12,12,0,0,0,0
MU,2020-09-17,448,448,0,0,0,0
NA,2020-09-17,295,295,0,0,0,0
NC,2020-09-17,54,51,0,2,0,1
O,2020-09-17,105,105,0,0,0,0
OR,2020-09-17,38,38,0,0,0,0
P,2020-09-17,47,47,0,0,0,0
PM,2020-09-17,173,173,0,0,0,0
PO,2020-09-17,93,92,0,0,1,0
S,2020-09-17,73,73,0,0,0,0
SA,2020-09-17,126,125,0,0,1,0
SE,2020-09-17,293,286,0,7,0,0
SG,2020-09-17,28,28,0,0,0,0
SO,2020-09-17,14,14,0,0,0,0
SS,2020-09-17,153,149,0,4,0,0
T,2020-09-17,86,85,0,1,0,0
TE,2020-09-17,54,54,0,0,0,0
TF,2020-09-17,64,64,0,0,0,0
TO,2020-09-17,344,344,0,0,0,0
V,2020-09-17,231,49,0,0,0,182
VA,2020-09-17,229,228,0,0,1,0
VI,2020-09-17,73,65,0,8,0,0
Z,2020-09-17,300,300,0,0,0,0
ZA,2020-09-17,149,149,0,0,0,0
A,2020-09-18,164,34,0,0,0,130
AB,2020-09-18,72,72,0,0,0,0
AL,2020-09-18,99,99,0,0,0,0
AV,2020-09-18,65,65,0,0,0,0
B,2020-09-18,983,972,0,7,4,0
BA,2020-09-18,196,196,0,0,0,0
BI,2020-09-18,195,180,0,15,0,0
BU,2020-09-18,117,117,0,0,0,0
C,2020-09-18,97,97,0,0,0,0
CA,2020-09-18,212,212,0,0,0,0
CC,2020-09-18,119,119,0,0,0,0
CE,2020-09-18,19,19,0,0,0,0
CO,2020-09-18,254,254,0,0,0,0
CR,2020-09-18,181,181,0,0,0,0
CS,2020-09-18,61,6,0,0,0,55
CU,2020-09-18,112,112,0,0,0,0
GC,2020-09-18,108,108,0,0,0,0
GI,2020-09-18,172,171,0,0,1,0
GR,2020-09-18,149,149,0,0,0,0
GU,2020-09-18,123,120,0,3,0,0
H,2020-09-18,32,32,0,0,0,0
HU,2020-09-18,44,44,0,0,0,0
J,2020-09-18,134,134,0,0,0,0
L,2020-09-18,62,61,0,0,1,0
LE,2020-09-18,99,99,0,0,0,0
LO,2020-09-18,80,80,0,0,0,0
LU,2020-09-18,19,19,0,0,0,0
M,2020-09-18,6559,6538,0,21,0,0
MA,2020-09-18,182,180,0,2,0,0
ML,2020-09-18,10,10,0,0,0,0
MU,2020-09-18,494,494,0,0,0,0
NA,2020-09-18,328,328,0,0,0,0
NC,2020-09-18,49,49,0,0,0,0
O,2020-09-18,86,86,0,0,0,0
OR,2020-09-18,28,28,0,0,0,0
P,2020-09-18,74,74,0,0,0,0
PM,2020-09-18,141,141,0,0,0,0
PO,2020-09-18,79,79,0,0,0,0
S,2020-09-18,71,71,0,0,0,0
SA,2020-09-18,110,110,0,0,0,0
SE,2020-09-18,411,408,0,3,0,0
SG,2020-09-18,38,38,0,0,0,0
SO,2020-09-18,18,18,0,0,0,0
SS,2020-09-18,101,91,0,10,0,0
T,2020-09-18,115,113,0,1,1,0
TE,2020-09-18,54,54,0,0,0,0
TF,2020-09-18,75,74,0,1,0,0
TO,2020-09-18,372,372,0,0,0,0
V,2020-09-18,236,68,0,0,0,168
VA,2020-09-18,284,282,0,1,1,0
VI,2020-09-18,64,58,0,6,0,0
Z,2020-09-18,247,247,0,0,0,0
ZA,2020-09-18,59,59,0,0,0,0
A,2020-09-19,157,39,0,0,0,118
AB,2020-09-19,73,72,0,1,0,0
AL,2020-09-19,78,78,0,0,0,0
AV,2020-09-19,38,38,0,0,0,0
B,2020-09-19,602,598,0,2,2,0
BA,2020-09-19,122,122,0,0,0,0
BI,2020-09-19,167,152,0,15,0,0
BU,2020-09-19,104,103,0,0,1,0
C,2020-09-19,91,91,0,0,0,0
CA,2020-09-19,133,133,0,0,0,0
CC,2020-09-19,86,86,0,0,0,0
CE,2020-09-19,11,11,0,0,0,0
CO,2020-09-19,120,120,0,0,0,0
CR,2020-09-19,187,187,0,0,0,0
CS,2020-09-19,39,7,0,0,0,32
CU,2020-09-19,44,44,0,0,0,0
GC,2020-09-19,114,114,0,0,0,0
GI,2020-09-19,100,100,0,0,0,0
GR,2020-09-19,109,109,0,0,0,0
GU,2020-09-19,103,103,0,0,0,0
H,2020-09-19,27,27,0,0,0,0
HU,2020-09-19,37,37,0,0,0,0
J,2020-09-19,98,98,0,0,0,0
L,2020-09-19,29,27,0,2,0,0
LE,2020-09-19,87,87,0,0,0,0
LO,2020-09-19,70,70,0,0,0,0
LU,2020-09-19,21,21,0,0,0,0
M,2020-09-19,2587,2564,0,23,0,0
MA,2020-09-19,194,194,0,0,0,0
ML,2020-09-19,26,26,0,0,0,0
MU,2020-09-19,455,453,0,0,0,2
NA,2020-09-19,225,225,0,0,0,0
NC,2020-09-19,22,21,0,1,0,0
O,2020-09-19,72,72,0,0,0,0
OR,2020-09-19,83,83,0,0,0,0
P,2020-09-19,34,34,0,0,0,0
PM,2020-09-19,125,125,0,0,0,0
PO,2020-09-19,70,70,0,0,0,0
S,2020-09-19,67,67,0,0,0,0
SA,2020-09-19,149,149,0,0,0,0
SE,2020-09-19,320,317,0,3,0,0
SG,2020-09-19,24,24,0,0,0,0
SO,2020-09-19,17,17,0,0,0,0
SS,2020-09-19,187,167,0,20,0,0
T,2020-09-19,65,65,0,0,0,0
TE,2020-09-19,43,43,0,0,0,0
TF,2020-09-19,62,62,0,0,0,0
TO,2020-09-19,277,277,0,0,0,0
V,2020-09-19,204,47,0,0,0,157
VA,2020-09-19,206,206,0,0,0,0
VI,2020-09-19,61,52,0,9,0,0
Z,2020-09-19,260,260,0,0,0,0
ZA,2020-09-19,46,46,0,0,0,0
A,2020-09-20,131,33,0,0,0,98
AB,2020-09-20,47,47,0,0,0,0
AL,2020-09-20,69,69,0,0,0,0
AV,2020-09-20,43,43,0,0,0,0
B,2020-09-20,540,538,0,2,0,0
BA,2020-09-20,139,137,0,2,0,0
BI,2020-09-20,248,215,0,33,0,0
BU,2020-09-20,83,83,0,0,0,0
C,2020-09-20,80,80,0,0,0,0
CA,2020-09-20,86,86,0,0,0,0
CC,2020-09-20,67,66,0,0,1,0
CE,2020-09-20,9,9,0,0,0,0
CO,2020-09-20,65,65,0,0,0,0
CR,2020-09-20,123,123,0,0,0,0
CS,2020-09-20,40,5,0,0,0,35
CU,2020-09-20,43,43,0,0,0,0
GC,2020-09-20,86,86,0,0,0,0
GI,2020-09-20,81,80,0,1,0,0
GR,2020-09-20,79,79,0,0,0,0
GU,2020-09-20,108,108,0,0,0,0
H,2020-09-20,17,17,0,0,0,0
HU,2020-09-20,33,33,0,0,0,0
J,2020-09-20,64,63,0,1,0,0
L,2020-09-20,43,41,0,1,1,0
LE,2020-09-20,117,117,0,0,0,0
LO,2020-09-20,95,95,0,0,0,0
LU,2020-09-20,14,14,0,0,0,0
M,2020-09-20,2150,2100,0,49,0,1
MA,2020-09-20,167,166,0,1,0,0
ML,2020-09-20,22,22,0,0,0,0
MU,2020-09-20,315,315,0,0,0,0
NA,2020-09-20,291,291,0,0,0,0
NC,2020-09-20,43,41,0,2,0,0
O,2020-09-20,81,81,0,0,0,0
OR,2020-09-20,55,55,0,0,0,0
P,2020-09-20,74,74,0,0,0,0
PM,2020-09-20,109,109,0,0,0,0
PO,2020-09-20,64,64,0,0,0,0
S,2020-09-20,61,61,0,0,0,0
SA,2020-09-20,58,58,0,0,0,0
SE,2020-09-20,241,238,0,3,0,0
SG,2020-09-20,33,32,0,1,0,0
SO,2020-09-20,13,13,0,0,0,0
SS,2020-09-20,176,168,0,8,0,0
T,2020-09-20,66,65,0,0,1,0
TE,2020-09-20,39,39,0,0,0,0
TF,2020-09-20,58,58,0,0,0,0
TO,2020-09-20,202,201,0,1,0,0
V,2020-09-20,165,27,0,0,0,138
VA,2020-09-20,139,139,0,0,0,0
VI,2020-09-20,87,81,0,6,0,0
Z,2020-09-20,152,152,0,0,0,0
ZA,2020-09-20,76,76,0,0,0,0
A,2020-09-21,187,56,0,0,0,131
AB,2020-09-21,81,81,0,0,0,0
AL,2020-09-21,44,44,0,0,0,0
AV,2020-09-21,30,30,0,0,0,0
B,2020-09-21,1013,995,0,5,13,0
BA,2020-09-21,121,121,0,0,0,0
BI,2020-09-21,189,164,0,25,0,0
BU,2020-09-21,78,78,0,0,0,0
C,2020-09-21,80,80,0,0,0,0
CA,2020-09-21,79,79,0,0,0,0
CC,2020-09-21,91,91,0,0,0,0
CE,2020-09-21,20,20,0,0,0,0
CO,2020-09-21,90,90,0,0,0,0
CR,2020-09-21,115,114,0,1,0,0
CS,2020-09-21,47,14,0,0,0,33
CU,2020-09-21,54,54,0,0,0,0
GC,2020-09-21,174,174,0,0,0,0
GI,2020-09-21,160,158,0,0,2,0
GR,2020-09-21,134,133,0,1,0,0
GU,2020-09-21,108,108,0,0,0,0
H,2020-09-21,23,23,0,0,0,0
HU,2020-09-21,37,37,0,0,0,0
J,2020-09-21,125,125,0,0,0,0
L,2020-09-21,69,64,0,2,3,0
LE,2020-09-21,90,90,0,0,0,0
LO,2020-09-21,80,80,0,0,0,0
LU,2020-09-21,28,28,0,0,0,0
M,2020-09-21,3238,3175,0,63,0,0
MA,2020-09-21,201,200,0,1,0,0
ML,2020-09-21,33,33,0,0,0,0
